Objekt,X,Y,Razdalja_mm,Čas
yellow_cone,971,466,0,00:43:39.478060
yellow_cone,972,467,0,00:43:39.517428
yellow_cone,972,467,0,00:43:39.554402
yellow_cone,971,467,0,00:43:39.587693
yellow_cone,971,466,0,00:43:39.619132
yellow_cone,971,466,4962,00:43:39.653867
yellow_cone,972,466,0,00:43:39.682862
yellow_cone,972,466,0,00:43:39.717208
yellow_cone,973,467,0,00:43:39.747190
yellow_cone,973,467,0,00:43:39.780935
yellow_cone,972,467,0,00:43:39.810856
yellow_cone,972,467,0,00:43:39.845549
yellow_cone,972,467,0,00:43:39.876244
yellow_cone,972,467,0,00:43:39.916902
yellow_cone,973,468,0,00:43:39.950848
yellow_cone,971,466,4970,00:43:39.980557
yellow_cone,971,466,4971,00:43:40.020677
yellow_cone,970,466,0,00:43:40.053289
yellow_cone,34,657,0,00:43:40.053561
yellow_cone,970,466,0,00:43:40.095576
yellow_cone,34,657,0,00:43:40.095967
yellow_cone,973,466,0,00:43:40.142969
yellow_cone,972,466,0,00:43:40.185889
yellow_cone,972,465,0,00:43:40.229358
yellow_cone,972,465,0,00:43:40.274089
yellow_cone,973,467,0,00:43:40.310441
yellow_cone,972,465,0,00:43:40.341495
yellow_cone,36,657,0,00:43:40.341768
yellow_cone,972,465,0,00:43:40.374806
yellow_cone,36,657,0,00:43:40.375086
yellow_cone,972,473,0,00:43:40.404965
yellow_cone,972,473,0,00:43:40.440269
yellow_cone,970,466,0,00:43:40.471147
yellow_cone,36,658,0,00:43:40.471435
yellow_cone,970,466,0,00:43:40.505145
yellow_cone,36,658,0,00:43:40.505422
yellow_cone,972,466,0,00:43:40.536370
yellow_cone,972,466,0,00:43:40.570770
yellow_cone,971,466,0,00:43:40.602234
yellow_cone,36,658,0,00:43:40.602529
yellow_cone,971,466,4735,00:43:40.634788
yellow_cone,36,658,0,00:43:40.635075
yellow_cone,974,466,4968,00:43:40.670378
yellow_cone,972,468,0,00:43:40.767403
yellow_cone,972,468,0,00:43:40.808361
yellow_cone,972,467,0,00:43:40.855094
yellow_cone,973,468,0,00:43:40.897681
yellow_cone,973,468,0,00:43:40.939286
yellow_cone,971,465,0,00:43:40.974543
yellow_cone,38,658,0,00:43:40.974843
yellow_cone,972,467,0,00:43:41.009973
yellow_cone,972,467,0,00:43:41.046969
yellow_cone,973,468,0,00:43:41.078377
yellow_cone,35,657,0,00:43:41.078665
yellow_cone,973,468,0,00:43:41.113115
yellow_cone,35,657,0,00:43:41.113406
yellow_cone,970,467,0,00:43:41.145228
yellow_cone,970,467,0,00:43:41.177844
yellow_cone,972,474,0,00:43:41.214698
yellow_cone,972,471,0,00:43:41.247040
yellow_cone,972,471,0,00:43:41.284587
yellow_cone,972,471,0,00:43:41.315917
yellow_cone,972,471,0,00:43:41.354057
yellow_cone,973,467,0,00:43:41.386123
yellow_cone,973,467,0,00:43:41.420563
yellow_cone,972,467,0,00:43:41.456397
yellow_cone,972,467,0,00:43:41.488616
yellow_cone,972,467,0,00:43:41.525116
yellow_cone,974,468,0,00:43:41.556723
yellow_cone,37,656,0,00:43:41.557010
yellow_cone,974,468,0,00:43:41.594417
yellow_cone,37,656,0,00:43:41.594703
yellow_cone,971,467,0,00:43:41.627135
yellow_cone,972,467,0,00:43:41.662259
yellow_cone,972,467,0,00:43:41.700188
yellow_cone,974,469,0,00:43:41.734787
yellow_cone,37,655,0,00:43:41.735065
yellow_cone,974,469,0,00:43:41.770044
yellow_cone,37,655,0,00:43:41.770334
yellow_cone,971,467,0,00:43:41.804284
yellow_cone,38,655,0,00:43:41.804567
yellow_cone,971,467,0,00:43:41.840230
yellow_cone,38,655,0,00:43:41.840505
yellow_cone,974,468,0,00:43:41.877023
yellow_cone,972,468,0,00:43:41.974221
yellow_cone,972,468,0,00:43:42.019512
yellow_cone,972,474,0,00:43:42.052802
yellow_cone,972,467,0,00:43:42.086637
yellow_cone,972,467,0,00:43:42.123016
yellow_cone,974,467,0,00:43:42.155481
yellow_cone,36,655,0,00:43:42.155776
yellow_cone,974,467,0,00:43:42.196567
yellow_cone,36,655,0,00:43:42.196854
yellow_cone,972,466,0,00:43:42.234976
yellow_cone,973,467,0,00:43:42.268475
yellow_cone,973,467,0,00:43:42.305242
yellow_cone,971,466,0,00:43:42.335020
yellow_cone,971,466,0,00:43:42.372021
yellow_cone,972,467,0,00:43:42.482172
yellow_cone,973,467,0,00:43:42.515310
yellow_cone,973,467,0,00:43:42.555396
yellow_cone,970,473,0,00:43:42.598217
yellow_cone,37,655,0,00:43:42.629821
yellow_cone,972,466,0,00:43:42.630129
yellow_cone,37,655,0,00:43:42.668311
yellow_cone,972,466,0,00:43:42.668614
yellow_cone,970,466,0,00:43:42.702697
yellow_cone,970,466,0,00:43:42.733876
yellow_cone,972,466,0,00:43:42.770016
yellow_cone,972,466,0,00:43:42.806619
yellow_cone,973,473,0,00:43:42.843712
yellow_cone,38,655,0,00:43:42.844001
yellow_cone,972,467,0,00:43:42.874854
yellow_cone,972,467,0,00:43:42.906994
yellow_cone,973,466,0,00:43:42.936907
yellow_cone,973,466,0,00:43:42.971440
yellow_cone,974,466,0,00:43:43.002053
yellow_cone,974,466,0,00:43:43.037153
yellow_cone,972,467,0,00:43:43.068181
yellow_cone,972,467,0,00:43:43.102563
yellow_cone,973,468,0,00:43:43.135391
yellow_cone,971,467,0,00:43:43.167714
yellow_cone,37,655,0,00:43:43.168007
yellow_cone,971,467,0,00:43:43.205732
yellow_cone,37,655,0,00:43:43.206020
yellow_cone,972,467,0,00:43:43.238852
yellow_cone,972,467,0,00:43:43.273987
yellow_cone,973,467,0,00:43:43.304790
yellow_cone,38,655,0,00:43:43.305089
yellow_cone,973,467,0,00:43:43.339695
yellow_cone,38,655,0,00:43:43.339977
yellow_cone,972,473,0,00:43:43.371575
yellow_cone,476,102,0,00:43:43.371834
yellow_cone,38,655,0,00:43:43.372077
yellow_cone,972,473,0,00:43:43.404726
yellow_cone,476,102,0,00:43:43.404972
yellow_cone,38,655,0,00:43:43.405211
yellow_cone,972,468,0,00:43:43.445697
yellow_cone,975,467,0,00:43:43.481283
yellow_cone,482,103,0,00:43:43.481519
yellow_cone,975,467,0,00:43:43.518510
yellow_cone,482,103,0,00:43:43.518751
yellow_cone,487,101,0,00:43:43.553539
yellow_cone,971,467,0,00:43:43.553872
yellow_cone,505,99,0,00:43:43.582614
yellow_cone,505,99,0,00:43:43.611413
yellow_cone,505,99,0,00:43:43.650174
yellow_cone,976,468,0,00:43:43.788064
yellow_cone,976,468,0,00:43:43.830814
yellow_cone,974,466,0,00:43:43.864194
yellow_cone,976,467,0,00:43:43.957229
yellow_cone,37,654,0,00:43:43.957532
yellow_cone,976,467,0,00:43:43.994104
yellow_cone,37,654,0,00:43:43.994407
yellow_cone,975,467,0,00:43:44.028382
yellow_cone,37,654,0,00:43:44.028686
yellow_cone,975,467,0,00:43:44.062406
yellow_cone,37,654,0,00:43:44.062697
yellow_cone,38,654,0,00:43:44.093242
yellow_cone,974,467,0,00:43:44.093617
yellow_cone,38,654,0,00:43:44.125855
yellow_cone,974,467,0,00:43:44.126152
yellow_cone,36,652,0,00:43:44.157857
yellow_cone,975,466,0,00:43:44.158368
yellow_cone,974,466,0,00:43:44.199224
yellow_cone,37,649,0,00:43:44.199622
yellow_cone,974,466,0,00:43:44.245566
yellow_cone,37,649,0,00:43:44.245925
yellow_cone,38,646,0,00:43:44.290142
yellow_cone,975,467,0,00:43:44.290544
yellow_cone,41,640,0,00:43:44.323572
yellow_cone,977,469,0,00:43:44.323889
yellow_cone,41,601,0,00:43:44.324139
yellow_cone,41,640,0,00:43:44.358016
yellow_cone,977,469,0,00:43:44.358307
yellow_cone,41,601,0,00:43:44.358546
yellow_cone,973,466,0,00:43:44.688406
yellow_cone,973,466,0,00:43:44.723742
yellow_cone,972,465,0,00:43:44.754924
yellow_cone,972,465,0,00:43:44.795378
yellow_cone,974,467,0,00:43:44.835868
yellow_cone,975,469,0,00:43:44.872924
yellow_cone,975,469,0,00:43:44.903905
yellow_cone,978,469,0,00:43:44.933373
yellow_cone,978,469,0,00:43:44.966169
yellow_cone,977,467,0,00:43:44.997572
yellow_cone,614,97,0,00:43:44.997864
yellow_cone,977,467,0,00:43:45.030257
yellow_cone,614,97,0,00:43:45.030500
yellow_cone,977,467,0,00:43:45.065374
yellow_cone,601,107,0,00:43:45.065621
yellow_cone,978,467,0,00:43:45.095910
yellow_cone,589,109,0,00:43:45.096164
yellow_cone,978,467,0,00:43:45.130785
yellow_cone,589,109,0,00:43:45.131020
yellow_cone,979,469,0,00:43:45.161456
yellow_cone,979,469,0,00:43:45.195750
yellow_cone,978,469,0,00:43:45.291884
yellow_cone,978,469,0,00:43:45.327865
yellow_cone,979,469,0,00:43:45.358425
yellow_cone,979,469,0,00:43:45.391433
yellow_cone,60,502,1601,00:43:45.663142
yellow_cone,60,502,1593,00:43:45.717631
yellow_cone,310,87,2578,00:43:47.570792
yellow_cone,310,87,2565,00:43:47.614422
yellow_cone,310,87,2571,00:43:48.330921
yellow_cone,313,89,2569,00:43:49.077777
yellow_cone,313,89,2562,00:43:49.113592
yellow_cone,961,417,0,00:43:49.823336
yellow_cone,941,374,0,00:43:49.854116
yellow_cone,941,374,0,00:43:49.891548
